qiskit,linear,linear_reduced,shp_reduced,mst_reduced,shp,mst,gleinig,dcsp,topdown,bdsp,lowrank,baa,merge,cvoqram,pivot,isometry,svd,ucg
9,119,4,6,4,113,119,4,70,20,53,6,6,4,46,16,9,8,9
11,124,27,14,16,117,117,6,63,22,56,6,6,6,34,25,11,6,11
11,121,19,8,14,114,118,5,56,22,38,5,5,5,39,21,11,7,11
11,125,31,8,12,113,118,8,63,21,53,7,7,8,42,16,11,7,11
11,118,14,6,14,114,118,5,49,22,40,8,8,5,27,14,11,8,11
11,118,24,6,24,113,118,5,49,22,40,7,7,5,28,14,11,7,11
11,122,8,8,8,115,122,6,63,22,54,7,7,6,41,21,11,7,11
11,120,18,14,22,117,120,6,42,20,39,7,7,6,42,26,11,7,11
11,124,15,10,14,114,121,4,42,22,39,4,4,4,50,32,11,6,11
11,127,31,8,27,116,121,7,49,22,39,8,8,7,41,17,11,8,11
9,122,16,12,11,118,122,6,49,20,55,6,6,6,22,21,9,7,9
5,117,11,6,12,115,119,5,63,16,55,7,7,5,34,21,5,9,5
11,120,23,8,12,115,115,6,56,22,53,7,4,6,48,29,11,9,11
11,122,27,13,26,117,121,6,63,22,54,8,8,6,35,25,11,8,11
11,124,18,12,18,121,123,7,70,22,55,7,7,7,41,22,11,7,11
11,121,15,8,12,112,118,5,28,22,17,6,4,5,34,16,11,8,11
5,119,13,6,8,113,114,4,70,16,55,6,6,4,33,28,5,8,5
9,124,18,12,10,117,115,7,70,20,53,7,7,7,50,21,9,7,9
11,120,18,12,22,117,119,6,49,17,39,4,4,6,38,30,11,6,11
3,119,11,6,10,113,114,3,77,14,57,1,1,3,33,22,3,8,3
11,119,14,12,6,116,117,7,42,22,40,6,6,7,22,16,11,8,11
11,121,18,14,14,117,120,8,49,18,41,6,6,8,37,27,11,6,11
11,123,12,10,10,114,118,5,49,21,40,7,7,5,31,14,11,7,11
11,121,16,8,12,114,118,5,49,22,40,8,8,5,41,23,11,8,11
11,119,13,8,12,115,122,3,49,16,39,5,1,3,59,28,11,8,11
11,122,17,8,12,115,119,5,63,21,53,7,7,5,48,27,11,7,11
11,122,15,14,10,118,116,6,49,22,40,8,8,6,37,20,11,8,11
11,118,14,6,12,116,116,5,56,22,53,6,4,5,44,30,11,9,11
11,119,10,16,11,119,119,6,56,20,39,7,7,6,36,22,11,7,11
11,125,27,10,10,116,116,5,56,22,38,5,5,5,57,24,11,7,11
5,115,4,4,4,113,116,4,49,16,41,7,7,4,12,15,5,9,5
11,120,15,13,27,118,119,7,56,22,54,7,7,7,29,29,11,7,11
11,118,13,6,8,113,115,4,35,22,24,6,3,4,34,19,11,9,11
11,130,16,8,8,116,121,7,42,22,40,6,6,7,38,26,11,6,11
11,123,18,10,10,116,123,8,56,22,53,8,8,8,31,16,11,8,11
11,120,16,10,20,115,122,7,49,22,40,7,7,7,22,14,11,7,11
9,120,13,10,13,113,119,7,49,20,54,6,6,7,22,16,9,8,9
11,118,12,12,12,116,118,7,49,22,39,6,6,7,29,20,11,8,11
11,119,12,10,12,117,121,6,49,22,40,8,8,6,25,20,11,8,11
11,118,14,12,14,116,118,6,49,22,40,8,8,6,22,21,11,7,11
11,119,12,12,24,119,119,6,70,20,53,7,7,6,49,29,11,7,11
11,126,20,8,18,116,122,8,56,22,54,7,7,8,35,32,11,7,11
11,126,18,14,16,122,121,6,49,22,38,9,9,6,51,24,11,9,11
5,118,20,6,17,114,118,5,56,16,41,7,7,5,27,22,5,9,5
9,122,18,10,14,115,116,7,56,20,53,7,7,7,36,28,9,7,9
11,129,18,12,14,117,119,9,49,21,38,6,6,9,46,27,11,8,11
11,116,11,11,11,115,118,4,56,22,53,6,4,4,35,29,11,8,11
11,127,21,10,12,116,116,7,70,18,53,8,8,7,42,17,11,8,11
11,125,29,8,25,116,123,7,70,22,54,7,7,7,41,30,11,7,11
11,117,4,4,4,115,118,4,28,22,25,6,3,4,12,8,11,9,11
9,120,20,10,14,116,118,4,56,20,53,6,6,4,47,29,9,8,9
11,117,14,6,14,114,117,7,42,22,40,9,9,7,28,23,11,9,11
11,124,8,12,10,117,115,7,70,22,54,7,7,7,50,24,11,7,11
5,115,10,8,9,114,115,5,56,16,57,7,7,5,20,23,5,8,5
9,122,16,10,16,115,118,4,35,19,39,5,5,4,21,29,9,7,9
11,126,20,14,22,119,122,9,49,22,39,8,8,9,37,21,11,8,11
11,118,12,6,24,113,120,5,21,22,17,6,6,5,19,9,11,8,11
11,122,27,8,14,115,118,7,56,22,54,7,7,7,41,27,11,7,11
11,122,17,10,10,117,117,5,49,21,38,6,6,5,52,20,11,8,11
11,123,16,10,14,114,123,6,63,21,54,9,9,6,41,29,11,9,11
11,124,18,12,10,118,117,8,70,22,54,7,7,8,51,24,11,7,11
11,122,15,17,15,121,121,6,56,22,55,7,7,6,28,27,11,9,11
11,124,18,16,19,118,122,8,63,18,55,7,7,8,46,31,11,5,11
11,120,16,12,12,119,123,6,63,22,55,7,7,6,45,30,11,8,11
11,121,17,10,10,117,117,6,63,22,54,9,9,6,51,21,11,9,11
11,118,14,6,14,114,118,5,49,22,39,5,5,5,34,20,11,8,11
11,120,20,10,10,116,118,5,70,22,54,5,5,5,43,28,11,7,11
5,120,14,4,10,113,115,6,42,16,41,7,7,6,14,21,5,9,5
11,122,17,8,12,115,119,5,63,21,53,6,6,5,48,27,11,9,11
11,125,18,10,12,116,118,9,63,18,55,6,6,9,43,30,11,6,11
11,124,20,12,12,118,122,6,70,22,52,6,6,6,57,29,11,8,11
11,117,14,14,23,117,119,6,42,22,40,5,5,6,27,23,11,7,11
11,118,12,10,15,117,121,6,63,22,54,8,8,6,36,30,11,8,11
11,121,26,10,24,119,120,7,56,22,40,7,7,7,46,25,11,7,11
11,125,17,10,12,116,118,6,49,22,40,8,8,6,50,24,11,8,11
9,115,10,6,8,111,120,3,35,20,39,5,5,3,36,29,9,7,9
9,118,12,8,12,114,122,5,56,20,53,6,6,5,40,22,9,8,9
11,121,18,12,14,115,118,6,42,22,40,8,8,6,22,21,11,8,11
11,116,4,6,17,111,121,5,28,22,18,6,4,5,20,9,11,8,11
11,121,14,10,14,117,115,5,63,22,53,7,7,5,53,27,11,9,11
11,121,16,12,10,114,119,8,56,22,55,7,7,8,32,29,11,7,11
11,121,14,14,12,117,115,7,49,22,40,8,8,7,27,16,11,8,11
11,121,27,8,24,115,120,7,49,22,39,8,8,7,34,15,11,8,11
11,121,25,14,8,119,120,5,49,21,39,6,6,5,39,22,11,8,11
11,126,12,14,8,119,117,6,63,22,54,6,6,6,47,23,11,7,11
11,116,12,12,24,116,118,6,42,21,39,6,6,6,29,22,11,8,11
11,120,15,13,27,118,119,7,56,22,54,7,7,7,29,29,11,7,11
11,130,16,8,8,116,121,7,42,22,40,6,6,7,38,26,11,6,11
9,118,20,10,4,113,116,4,49,20,55,5,5,4,22,29,9,7,9
11,130,26,12,22,117,122,5,42,21,39,5,5,5,40,32,11,7,11
11,121,18,14,20,117,120,8,49,18,41,8,8,8,37,27,11,8,11
11,116,12,8,12,114,116,5,56,22,54,7,7,5,33,30,11,7,11
11,116,10,6,22,113,121,5,56,22,41,6,6,5,41,23,11,8,11
11,126,29,12,16,120,123,7,70,22,54,7,7,7,59,22,11,7,11
11,122,25,6,14,113,119,9,42,22,39,7,7,9,29,21,11,7,11
11,123,18,14,20,119,121,7,42,21,38,6,6,7,29,16,11,8,11
11,119,14,12,12,115,120,5,49,22,38,6,6,5,48,29,11,8,11
11,117,14,6,14,113,117,4,70,22,54,6,6,4,40,21,11,8,11
11,124,27,10,22,116,122,7,49,22,39,8,8,7,50,24,11,8,11
9,112,10,4,10,113,112,6,35,20,39,6,6,6,26,16,9,8,9
11,120,10,6,17,116,121,6,70,20,53,7,7,6,43,22,11,7,11
11,121,16,6,19,117,121,7,49,22,41,8,8,7,30,16,11,8,11
11,118,6,15,12,116,119,6,56,22,40,6,6,6,23,15,11,8,11
11,127,20,18,18,122,122,8,63,18,53,6,6,8,42,29,11,8,11
11,123,16,12,14,116,117,6,63,22,56,8,8,6,32,20,11,7,11
9,123,8,8,12,114,117,6,63,20,53,6,6,6,48,27,9,8,9
11,116,11,11,11,115,118,4,56,22,53,6,6,4,36,29,11,8,11
9,123,15,8,12,115,118,5,70,20,53,7,7,5,51,23,9,9,9
11,122,6,12,6,116,123,7,63,20,53,7,7,7,40,15,11,9,11
11,119,14,16,14,118,120,8,63,20,53,8,8,8,38,22,11,9,11
9,117,16,4,10,111,114,4,35,20,39,5,5,4,20,22,9,7,9
11,127,20,18,18,122,121,8,63,18,53,6,6,8,41,29,11,8,11
11,125,20,8,14,116,119,7,70,22,54,7,7,7,50,24,11,7,11
7,121,14,12,14,115,116,5,77,18,55,5,5,5,51,21,7,6,7
11,118,12,12,24,117,117,6,42,22,40,7,7,6,20,15,11,7,11
11,125,29,12,14,116,118,7,49,21,38,6,6,7,31,29,11,8,11
5,114,4,4,4,113,116,4,49,16,41,7,7,4,13,15,5,9,5
11,124,18,14,10,118,116,7,49,18,41,7,7,7,38,21,11,7,11
11,121,14,12,11,116,117,6,42,22,40,8,8,6,24,20,11,8,11
11,116,12,8,12,115,116,5,56,22,54,9,9,5,32,24,11,9,11
11,118,12,12,12,115,118,5,42,22,41,6,6,5,20,20,11,8,11
11,116,12,12,24,117,118,8,49,21,41,9,9,8,40,25,11,9,11
11,128,20,14,20,118,120,7,63,20,53,8,8,7,53,30,11,8,11
11,118,12,12,12,116,118,6,42,22,41,6,6,6,23,14,11,8,11
11,121,24,10,8,117,115,4,42,22,38,6,3,4,58,34,11,8,11
11,117,14,12,14,115,117,8,49,22,40,8,8,8,35,25,11,8,11
11,118,15,6,12,117,117,5,49,20,39,7,7,5,40,20,11,9,11
11,129,24,14,12,119,122,5,42,21,39,5,5,5,41,14,11,8,11
11,124,19,8,18,116,122,9,49,22,40,7,7,9,29,13,11,7,11
9,123,8,8,12,114,117,6,63,20,53,6,6,6,48,27,9,8,9
11,127,20,10,26,119,128,7,70,22,55,7,7,7,44,23,11,7,11
11,122,16,10,10,117,124,8,70,22,56,9,9,8,39,24,11,9,11
11,122,25,10,8,115,115,6,49,22,39,6,6,6,64,30,11,8,11
11,122,27,10,8,117,115,6,70,22,53,7,7,6,62,22,11,9,11
11,119,14,12,12,116,116,5,63,22,52,7,4,5,48,29,11,9,11
11,121,26,14,25,118,122,6,70,22,54,6,6,6,42,31,11,8,11
11,126,18,12,24,121,124,8,70,22,55,8,8,8,44,24,11,8,11
5,117,16,4,10,113,115,4,56,16,41,6,6,4,20,22,5,8,5
11,122,16,8,16,116,122,8,63,22,54,7,7,8,34,15,11,7,11
11,121,14,10,14,117,121,5,63,22,53,7,7,5,53,27,11,9,11
11,123,14,14,16,121,124,8,56,22,55,7,7,8,31,22,11,7,11
11,120,13,10,13,114,120,7,49,22,39,6,4,7,43,31,11,8,11
11,118,13,8,12,113,115,3,49,21,39,5,5,3,61,30,11,7,11
11,122,17,14,12,118,116,7,49,21,38,6,6,7,35,14,11,8,11
11,127,31,8,12,114,118,7,70,22,52,6,6,7,51,29,11,8,11
11,118,10,8,9,114,115,5,35,22,24,7,4,5,17,13,11,9,11
11,123,18,14,12,117,116,7,56,22,54,8,8,7,32,14,11,8,11
11,124,20,12,12,118,122,6,70,22,52,6,6,6,58,29,11,8,11
11,118,12,10,16,116,120,6,63,22,54,7,7,6,37,30,11,7,11
11,126,10,12,16,121,128,8,63,22,54,8,8,8,41,21,11,8,11
11,120,10,12,18,117,122,7,70,20,55,7,7,7,44,22,11,7,11
11,117,12,8,12,114,117,5,63,22,53,4,4,5,38,15,11,7,11
11,119,14,12,12,116,117,6,42,21,39,5,5,6,24,8,11,8,11
5,120,17,8,6,115,113,6,70,16,55,7,7,6,38,23,5,9,5
11,126,12,14,8,119,117,6,63,22,54,7,7,6,47,23,11,7,11
11,122,18,14,22,118,122,6,42,20,39,7,7,6,21,23,11,7,11
11,118,14,6,14,111,118,6,21,22,18,6,6,6,26,17,11,8,11
11,127,21,16,13,119,124,7,63,21,55,8,8,7,39,20,11,8,11
11,120,25,12,6,117,119,6,49,22,40,8,8,6,32,23,11,8,11
11,122,18,11,16,116,119,8,42,21,39,6,6,8,24,17,11,8,11
11,120,16,10,10,114,114,4,21,22,18,4,4,4,21,13,11,7,11
11,121,13,8,12,118,119,9,49,22,40,8,8,9,29,13,11,8,11
11,121,12,6,12,119,121,6,63,22,54,8,8,6,35,28,11,8,11
11,119,15,12,14,115,117,8,42,18,39,8,8,8,25,20,11,8,11
11,120,25,10,22,117,122,5,49,22,38,6,4,5,61,31,11,8,11
11,121,21,10,10,116,116,8,56,22,53,8,8,8,46,23,11,8,11
11,123,18,10,18,117,117,6,63,22,54,8,8,6,42,29,11,8,11
11,122,16,8,8,116,122,6,63,22,54,7,7,6,48,21,11,7,11
11,119,14,14,14,119,119,7,56,22,38,6,6,7,42,22,11,7,11
11,127,21,12,8,119,115,10,49,21,39,6,6,10,53,17,11,8,11
11,119,12,12,11,116,117,6,42,22,40,8,8,6,30,16,11,8,11
11,122,16,18,15,120,121,7,49,22,41,8,8,7,29,24,11,8,11
11,120,25,10,12,117,119,6,49,22,40,8,8,6,51,23,11,8,11
11,121,16,8,16,115,121,8,70,22,56,8,8,8,40,25,11,8,11
11,118,14,12,14,115,118,6,63,22,56,8,8,6,33,22,11,8,11
11,121,21,10,10,116,116,8,56,22,53,8,8,8,45,23,11,8,11
11,120,14,10,6,112,120,5,21,22,17,6,6,5,22,14,11,8,11
11,119,12,12,16,119,117,6,49,22,40,8,8,6,40,22,11,8,11
11,118,13,6,13,113,118,4,28,22,25,5,4,4,25,23,11,8,11
11,122,14,10,10,119,119,6,70,22,53,5,5,6,43,23,11,8,11
11,118,14,12,14,115,118,6,56,20,55,6,6,6,31,22,11,6,11
11,118,10,10,10,117,120,5,49,22,40,7,7,5,30,20,11,7,11
11,126,12,10,12,116,116,6,56,22,54,7,7,6,40,24,11,7,11
11,126,22,10,14,115,117,7,56,22,54,7,7,7,43,30,11,7,11
11,121,10,12,14,118,125,7,70,22,53,7,7,7,45,30,11,7,11
5,117,8,6,10,115,117,5,63,16,55,6,6,5,29,28,5,9,5
11,117,14,12,16,116,119,6,42,18,41,5,5,6,26,26,11,7,11
11,123,10,8,12,118,120,7,42,22,38,6,6,7,29,21,11,7,11
11,124,17,12,14,117,120,8,49,22,38,8,8,8,39,20,11,8,11
11,119,16,8,22,116,122,7,56,22,55,8,8,7,37,28,11,8,11
11,120,14,8,14,114,120,6,63,21,54,9,9,6,37,15,11,9,11
11,118,12,8,12,114,118,5,63,22,54,7,7,5,35,29,11,7,11
11,124,19,14,14,118,121,9,42,21,38,6,6,9,36,16,11,8,11
11,126,20,10,26,121,125,8,63,20,53,8,8,8,43,30,11,8,11
11,127,31,8,27,116,121,7,49,22,39,8,8,7,42,17,11,8,11
9,119,4,6,4,114,112,5,49,20,54,6,6,5,27,22,9,7,9
11,118,14,6,12,116,116,5,56,22,53,6,6,5,45,30,11,7,11
11,126,19,10,12,116,116,7,63,22,52,8,8,7,41,15,11,8,11
11,117,22,6,22,115,117,5,42,21,39,5,5,5,27,30,11,7,11
11,121,18,10,14,116,118,6,70,18,55,7,7,6,46,24,11,7,11
11,122,14,7,21,117,121,7,56,22,54,5,5,7,29,23,11,9,11
11,126,22,14,22,120,125,7,63,20,55,8,8,7,41,22,11,8,11
11,123,8,8,10,113,117,5,49,21,40,9,9,5,45,22,11,9,11
9,123,16,10,14,114,117,5,35,20,23,6,6,5,26,14,9,8,9
11,121,16,12,13,116,119,7,63,22,52,6,4,7,42,30,11,9,11
11,119,16,14,12,117,116,6,49,18,41,6,6,6,33,15,11,6,11
9,120,14,10,14,115,117,5,70,20,53,7,7,5,54,23,9,9,9
11,123,18,10,14,116,117,7,49,21,38,6,6,7,50,14,11,8,11
11,119,16,14,14,119,122,6,49,17,39,4,4,6,33,14,11,7,11
11,124,18,14,22,120,122,8,49,20,39,8,8,8,31,15,11,8,11
11,121,14,8,14,117,122,7,70,22,53,8,8,7,52,30,11,8,11
11,116,10,6,10,115,117,7,28,22,17,4,4,7,29,21,11,7,11
11,123,20,12,12,120,122,6,70,22,52,7,7,6,58,29,11,7,11
11,118,14,12,17,116,119,7,42,22,40,7,7,7,21,22,11,9,11
11,124,18,16,20,118,122,8,63,18,55,7,7,8,46,31,11,7,11
5,122,14,10,13,115,119,7,63,16,55,7,7,7,28,30,5,9,5
11,117,21,4,10,113,114,6,35,22,25,7,7,6,23,15,11,9,11
11,118,14,12,14,117,119,7,56,22,56,7,7,7,28,24,11,7,11
11,118,14,12,14,116,118,6,63,21,56,6,6,6,33,23,11,6,11
11,119,14,6,14,113,119,6,56,22,39,6,6,6,46,16,11,8,11
11,119,12,6,17,113,117,5,28,22,24,6,4,5,18,9,11,9,11
11,118,12,8,12,114,118,7,70,22,54,6,6,7,36,23,11,8,11
11,120,16,14,14,119,122,8,63,20,53,6,6,8,33,14,11,6,11
11,117,10,6,10,114,117,5,35,22,24,6,6,5,28,14,11,9,11
11,123,17,11,12,116,118,10,42,21,39,6,6,10,31,17,11,8,11
11,119,14,14,18,118,121,8,56,22,54,8,8,8,35,24,11,7,11
11,128,33,10,10,115,116,8,63,21,53,9,9,8,60,30,11,9,11
11,115,12,12,12,114,117,6,42,18,39,5,5,6,24,20,11,8,11
11,121,10,14,14,118,120,6,56,22,54,8,8,6,36,30,11,8,11
11,122,27,10,26,115,121,6,56,22,54,7,7,6,41,30,11,7,11
11,121,16,14,20,119,121,7,49,21,38,6,6,7,27,28,11,8,11
11,117,16,4,10,113,112,4,21,22,17,6,3,4,21,8,11,8,11
11,119,7,10,4,115,115,5,28,22,17,6,4,5,30,14,11,8,11
11,121,16,12,10,115,116,8,56,22,55,8,8,8,33,29,11,8,11
11,121,23,7,20,116,118,6,56,22,54,6,6,6,28,30,11,8,11
11,120,13,8,10,114,116,3,63,22,53,6,6,3,61,30,11,8,11
11,118,12,12,24,117,116,6,42,22,40,8,8,6,39,21,11,8,11
11,119,14,8,12,117,119,6,56,22,54,9,9,6,37,31,11,9,11
11,120,18,10,14,114,120,5,42,22,38,6,4,5,41,31,11,8,11
11,129,18,12,14,117,119,9,49,21,38,6,6,9,46,27,11,8,11
11,119,14,14,12,117,116,7,63,18,55,7,7,7,33,14,11,7,11
11,127,13,14,8,120,115,7,63,21,54,6,6,7,48,24,11,6,11
11,121,23,7,20,116,118,6,56,22,54,6,6,6,28,30,11,8,11
11,119,23,7,12,114,119,6,56,22,40,7,7,6,34,24,11,6,11
11,118,22,8,6,114,111,4,21,22,17,6,3,4,37,22,11,8,11
11,126,22,14,26,120,125,7,63,20,55,6,6,7,40,22,11,6,11
11,120,22,8,6,115,113,4,28,22,24,7,3,4,37,22,11,9,11
11,121,15,8,12,112,118,5,49,22,38,6,6,5,55,31,11,8,11
11,122,27,8,14,114,116,7,56,22,54,7,7,7,40,27,11,7,11
11,123,8,8,8,117,123,8,49,22,40,8,8,8,36,19,11,8,11
11,119,14,14,21,119,119,7,56,22,38,7,7,7,42,22,11,9,11
9,122,16,14,14,117,117,6,56,20,55,7,7,6,36,25,9,7,9
11,124,12,12,14,120,122,7,56,22,53,7,7,7,39,31,11,7,11
11,121,16,12,18,117,122,6,56,20,39,7,7,6,41,23,11,7,11
11,118,4,4,4,117,117,4,49,22,39,7,7,4,33,15,11,9,11
5,120,7,10,4,116,115,5,70,16,57,6,6,5,30,24,5,9,5
11,126,20,10,26,120,127,8,63,20,53,8,8,8,41,22,11,8,11
11,123,29,10,22,116,121,6,49,21,38,6,6,6,48,28,11,8,11
11,121,10,14,14,118,121,6,56,22,54,8,8,6,36,30,11,8,11
11,125,20,14,12,117,116,7,42,22,40,9,9,7,32,15,11,9,11
11,119,14,14,14,118,122,8,56,22,54,6,6,8,35,24,11,6,11
11,126,22,10,12,116,118,6,49,22,40,7,7,6,38,20,11,7,11
11,122,16,14,18,116,118,7,63,22,54,7,7,7,25,15,11,7,11
11,122,16,8,12,115,119,5,70,18,55,6,6,5,42,22,11,7,11
11,116,10,6,22,113,121,5,56,22,41,6,6,5,41,23,11,8,11
11,121,10,8,18,118,124,6,49,22,38,7,7,6,31,20,11,7,11
11,124,18,12,10,118,117,8,70,22,54,6,6,8,51,24,11,6,11
9,123,27,10,8,117,115,4,56,20,39,6,6,4,61,26,9,8,9
11,122,16,16,25,122,122,7,56,22,38,7,7,7,40,17,11,9,11
11,126,20,14,13,118,126,9,49,22,39,8,8,9,28,14,11,8,11
11,124,16,14,14,118,118,6,56,22,54,8,8,6,39,21,11,8,11
