qiskit,linear,linear_reduced,shp_reduced,mst_reduced,shp,mst,random,random_reduced,graycode_reduced,gleinig,topdown,dcsp,bdsp,merge,cvoqram,pivot,isometry,ucg,lowrank,svd
55,451,29,26,26,449,445,455,42,64,20,112,231,204,20,94,97,55,55,28.0,45.0
57,459,38,26,36,454,455,466,49,32,24,114,231,185,24,108,102,57,57,44.0,45.0
57,453,33,29,30,447,447,458,55,18,12,98,161,107,12,94,83,57,57,31.0,44.0
57,455,39,24,32,450,446,458,37,46,21,114,189,187,21,95,84,57,57,28.0,41.0
57,456,45,31,20,450,445,459,43,32,13,114,147,141,13,94,66,57,57,32.0,45.0
57,451,33,33,33,453,450,458,43,65,15,110,196,164,15,102,79,57,57,31.0,46.0
57,450,22,20,20,448,448,461,60,41,15,102,161,132,15,61,78,57,57,32.0,44.0
57,454,41,18,28,449,447,459,42,40,17,106,196,161,17,129,82,57,57,32.0,43.0
57,445,27,14,14,444,441,454,68,34,16,114,224,182,16,119,99,57,57,33.0,46.0
57,456,37,35,30,453,453,462,52,49,18,114,196,172,18,86,84,57,57,45.0,46.0
53,453,47,20,29,446,446,452,64,31,14,108,147,119,14,89,68,53,53,30.0,45.0
57,459,48,18,21,446,446,450,54,62,16,112,168,110,16,107,84,57,57,29.0,45.0
57,455,39,33,37,451,450,454,42,37,16,114,203,166,16,96,81,57,57,30.0,45.0
57,461,35,35,27,451,447,454,51,24,12,114,203,189,12,103,97,57,57,30.0,46.0
57,448,22,22,29,447,446,472,55,24,13,94,224,186,13,78,62,57,57,32.0,46.0
57,449,27,20,22,447,446,456,37,33,13,112,189,191,13,87,99,57,57,31.0,44.0
57,452,30,33,29,451,449,456,49,22,25,98,203,163,25,92,50,57,57,30.0,46.0
57,453,32,33,58,453,449,457,63,20,19,106,168,159,19,87,100,57,57,32.0,43.0
57,451,31,28,34,448,448,452,50,42,25,114,217,157,25,87,64,57,57,31.0,46.0
57,447,22,24,31,449,447,459,56,24,13,102,196,164,13,94,82,57,57,32.0,45.0
57,459,32,33,48,456,453,459,40,32,19,114,168,138,19,86,85,57,57,29.0,46.0
52,454,37,22,29,450,450,457,62,45,16,108,203,175,16,95,88,52,52,44.0,43.0
57,460,36,26,33,453,452,465,44,36,24,114,196,164,24,86,70,57,57,46.0,46.0
57,456,37,35,31,453,449,453,60,31,15,106,189,161,15,93,66,57,57,32.0,45.0
57,451,22,30,27,447,448,459,47,30,15,110,168,166,15,57,83,57,57,32.0,47.0
57,455,35,33,43,453,449,457,46,47,23,114,210,182,23,115,100,57,57,28.0,45.0
57,452,24,22,36,452,451,453,48,39,25,112,203,167,25,95,79,57,57,31.0,46.0
57,451,31,32,34,449,446,463,45,22,13,106,126,113,13,81,82,57,57,30.0,46.0
57,458,38,20,31,449,447,459,56,37,16,114,196,158,16,84,46,57,57,30.0,43.0
51,450,38,35,32,446,443,452,37,30,19,108,91,101,19,75,95,51,51,28.0,41.0
57,456,22,35,24,454,453,461,36,43,19,114,217,188,19,98,85,57,57,45.0,44.0
57,449,20,22,30,448,449,455,45,32,13,110,203,169,13,85,84,57,57,30.0,46.0
57,453,24,27,28,445,444,452,18,29,14,114,140,98,14,72,64,57,57,28.0,41.0
57,454,27,26,24,453,453,457,51,43,17,114,189,165,17,99,87,57,57,46.0,45.0
57,457,34,39,27,447,448,461,45,22,23,104,224,166,23,100,89,57,57,31.0,45.0
57,454,32,18,34,446,446,456,45,44,13,114,210,180,13,112,100,57,57,33.0,46.0
57,451,33,29,35,447,444,453,27,33,20,114,203,183,20,86,98,57,57,32.0,46.0
57,452,44,14,15,444,444,454,35,30,10,114,140,109,10,87,83,57,57,32.0,46.0
57,455,55,40,29,448,447,461,64,29,24,113,210,164,24,130,81,57,57,31.0,46.0
51,453,32,18,29,447,446,449,34,29,11,102,154,174,11,80,84,51,51,25.0,41.0
57,457,48,20,30,449,448,457,43,30,25,114,203,153,25,109,93,57,57,31.0,46.0
51,457,48,20,28,446,441,459,44,39,12,108,210,184,12,80,99,51,51,31.0,46.0
57,457,47,18,39,448,445,454,56,35,15,114,189,164,15,95,99,57,57,32.0,46.0
57,454,46,20,22,448,448,453,62,37,15,114,210,168,15,122,101,57,57,32.0,45.0
57,466,59,26,34,453,449,459,44,40,17,114,217,185,17,114,100,57,57,43.0,46.0
57,452,35,29,20,446,446,452,26,46,14,114,196,160,14,103,92,57,57,32.0,43.0
57,460,49,18,27,444,442,458,45,33,24,113,154,128,24,102,100,57,57,33.0,46.0
57,452,22,22,48,449,449,449,23,34,16,106,147,131,16,75,86,57,57,31.0,44.0
57,453,24,33,53,455,453,459,39,28,25,110,210,164,25,100,96,57,57,31.0,46.0
55,453,35,16,18,441,440,454,75,48,15,112,112,84,15,64,61,55,55,31.0,45.0
57,458,27,30,24,449,449,461,46,22,27,112,210,186,27,80,64,57,57,30.0,45.0
57,455,37,31,31,449,447,463,39,31,13,114,168,165,13,82,95,57,57,32.0,46.0
57,453,44,40,55,449,448,462,30,24,16,106,210,159,16,128,100,57,57,32.0,46.0
57,450,27,27,27,447,446,456,40,42,22,110,168,156,22,102,64,57,57,33.0,46.0
57,458,27,24,24,450,448,470,42,27,16,102,224,190,16,89,81,57,57,30.0,43.0
57,456,35,44,39,453,449,458,56,49,21,112,203,187,21,91,66,57,57,30.0,41.0
57,460,38,32,27,450,443,464,48,64,16,114,161,141,16,84,97,57,57,31.0,46.0
57,452,35,24,30,454,450,465,45,35,15,102,210,181,15,112,101,57,57,32.0,44.0
57,454,68,33,35,451,445,457,36,24,16,114,196,170,16,106,84,57,57,33.0,43.0
57,456,37,24,37,450,448,459,31,35,15,104,210,194,15,109,83,57,57,46.0,46.0
51,453,33,43,30,449,448,467,45,24,20,102,203,193,20,83,80,51,51,29.0,45.0
57,455,35,33,33,452,453,461,27,35,15,106,231,189,15,115,103,57,57,47.0,45.0
51,451,22,22,34,449,447,458,46,31,21,108,245,209,21,104,102,51,51,32.0,46.0
57,448,25,25,20,445,442,445,24,20,9,114,161,126,9,99,95,57,57,32.0,46.0
57,463,45,24,34,451,451,456,52,24,18,106,175,129,18,94,85,57,57,33.0,46.0
57,449,16,31,22,450,448,452,69,31,13,110,161,163,13,58,83,57,57,30.0,45.0
57,451,33,24,38,453,451,457,59,50,14,110,238,216,14,102,100,57,57,46.0,46.0
57,452,45,24,32,446,444,457,69,29,15,112,175,152,15,108,104,57,57,31.0,46.0
57,456,45,27,22,446,446,451,47,30,14,114,168,162,14,112,85,57,57,31.0,46.0
57,450,34,29,27,444,442,460,37,32,13,110,175,167,13,66,82,57,57,31.0,44.0
57,457,30,31,38,449,448,457,44,35,16,114,175,137,16,91,96,57,57,30.0,47.0
57,453,76,16,29,446,443,445,42,36,12,114,133,116,12,103,85,57,57,32.0,47.0
55,449,33,22,31,452,446,454,50,39,21,112,217,195,21,94,96,55,55,31.0,45.0
57,460,49,27,36,448,444,455,50,23,15,114,189,159,15,81,78,57,57,30.0,46.0
57,448,40,18,25,448,446,456,56,48,12,114,182,135,12,82,82,57,57,30.0,46.0
57,450,38,24,35,444,444,450,90,26,12,114,154,131,12,83,97,57,57,31.0,44.0
57,462,41,20,22,446,446,462,38,22,23,106,168,160,23,84,82,57,57,30.0,46.0
57,456,35,28,46,450,447,451,41,29,21,102,252,185,21,123,96,57,57,32.0,46.0
57,455,26,44,39,457,452,460,57,28,27,112,182,151,27,88,64,57,57,30.0,43.0
57,455,30,18,26,447,447,449,48,37,15,114,147,139,15,98,82,57,57,31.0,45.0
57,461,32,37,26,456,452,461,37,49,16,114,196,162,16,102,67,57,57,33.0,46.0
57,459,40,39,30,450,445,455,44,26,14,108,182,152,14,88,79,57,57,30.0,44.0
51,452,33,27,28,446,446,464,22,38,20,106,147,101,20,80,77,51,51,30.0,43.0
27,456,37,26,34,447,442,444,43,29,22,83,161,129,22,75,93,27,27,30.0,45.0
57,458,37,22,22,449,448,454,45,26,17,98,168,144,17,89,82,57,57,45.0,42.0
57,460,38,26,43,457,457,459,54,37,24,114,210,166,24,94,78,57,57,40.0,41.0
57,455,26,33,43,454,448,462,44,35,21,114,175,151,21,95,100,57,57,29.0,45.0
57,452,33,22,36,450,449,460,31,33,20,114,182,136,20,94,67,57,57,27.0,45.0
57,459,48,30,35,457,455,460,43,41,18,112,196,156,18,99,97,57,57,43.0,46.0
57,462,32,24,30,453,453,466,49,45,16,106,217,189,16,108,105,57,57,43.0,45.0
57,452,32,31,30,449,447,463,35,32,17,114,161,131,17,86,83,57,57,31.0,46.0
51,450,40,37,31,445,445,448,59,44,21,108,140,164,21,75,98,51,51,31.0,46.0
57,458,38,22,24,450,448,458,64,24,21,100,175,143,21,66,63,57,57,47.0,43.0
57,456,26,30,42,457,455,460,39,39,18,112,203,185,18,98,81,57,57,29.0,45.0
57,459,41,18,39,450,449,453,46,46,16,102,210,158,16,124,98,57,57,30.0,45.0
57,461,36,35,31,454,453,465,39,34,19,110,189,165,19,87,98,57,57,47.0,46.0
